Id,SalePrice
1605,215738.12942388572
1606,155907.47737959644
1607,228254.20877387968
1608,161691.42313982092
1609,149175.34378982696
1610,170983.6638693619
1611,153916.28293755197
1612,169656.2009079989
1613,161501.7855739119
1614,123669.09117506657
1615,137607.452269378
1616,137607.452269378
1617,137607.452269378
1618,116936.95758529709
1619,113049.38748416261
1620,264664.62142840755
1621,154864.47076709697
1622,174302.3212727694
1623,205023.60695002726
1624,204454.69425230028
1625,117695.50784893309
1626,170035.4760398169
1627,186533.94427389983
1628,250536.6227681871
1629,188430.31993298983
1630,273198.3118943125
1631,174207.50248981488
1632,198481.1109261668
1633,165104.8993261829
1634,189188.87019662582
1635,177810.61624208587
1636,146899.692998919
1637,217444.8675170667
1638,228443.8463397887
1639,192507.52760003333
1640,287515.948120442
1641,195921.0037863953
1642,212703.92836934174
1643,211755.74053979674
1644,205782.15721366327
1645,187766.58845230832
1646,139883.10306028603
1647,147184.14934778248
1648,145951.505169374
1649,133625.06338528905
1650,115988.76975575209
1651,115988.76975575209
1652,127651.48005915555
1653,127651.48005915555
1654,180844.81729662986
1655,134099.15730006155
1656,172121.4892648159
1657,180844.81729662986
1658,172121.4892648159
1659,113333.8438330261
1660,140262.378192104
1661,296903.00763293746
1662,289127.86743066844
1663,225599.2828511537
1664,287610.76690339646
1665,198670.7484920758
1666,203032.41250798278
1667,273008.67432840355
1668,199334.47997275728
1669,179232.89798640338
1670,205497.70086479976
1671,200946.3992829838
1672,266560.99708749756
1673,261630.42037386357
1674,186344.30670799085
1675,162829.24853527494
1676,157898.67182164092
1677,162829.24853527494
1678,270353.7484056775
1679,242666.66378296362
1680,212703.92836934174
1681,172121.4892648159
1682,196395.0977011678
1683,167285.73133413642
1684,172121.4892648159
1685,175345.32788526887
1686,149744.25648755397
1687,164346.3490625469
1688,188619.95749889882
1689,185206.48131253684
1690,175250.5091023144
1691,161312.14800800293
1692,224082.1823238817
1693,164346.3490625469
1694,177620.97867617686
1695,169656.2009079989
1696,253286.3674738676
1697,169656.2009079989
1698,288843.41108180495
1699,229676.49051819718
1700,229486.85295228817
1701,245700.86483750763
1702,194877.9971738958
1703,191274.8834216248
1704,195446.9098716228
1705,169845.8384739079
1706,270164.11083976855
1707,170225.1136057259
1708,167001.2749852729
1709,179138.07920344887
1710,171362.93900117988
1711,204265.05668639127
1712,208152.62678752575
1713,191654.15855344283
1714,181318.91121140236
1715,190800.7895068523
1716,149554.618921645
1717,142253.5726341485
1718,143865.49194437498
1719,205876.97599661775
1720,177431.34111026788
1721,139693.46549437701
1722,139693.46549437701
1723,139693.46549437701
1724,171552.5765670889
1725,235270.79871251265
1726,198101.8357943488
1727,160363.96017845793
1728,180086.26703299387
1729,166811.63741936392
1730,212514.29080343276
1731,126987.74857847406
1732,115988.76975575209
1733,115988.76975575209
1734,130780.49989665404
1735,120540.07133756808
1736,120540.07133756808
1737,225030.3701534267
1738,200472.3053682113
1739,318995.78406133584
1740,197722.5606625308
1741,153157.73267391598
1742,177431.34111026788
1743,171742.21413299788
1744,194688.35960798681
1745,199050.0236238938
1746,271017.47988635907
1747,230055.76565001518
1748,284386.92828294344
1749,160743.23531027592
1750,149364.98135573597
1751,251010.7166829596
1752,115988.76975575209
1753,182741.19295571986
1754,229486.85295228817
1755,159226.13478300394
1756,118833.33324438709
1757,115988.76975575209
1758,163208.5236670929
1759,197912.19822843978
1760,158562.40330232243
1761,156571.20886027795
1762,236977.53680569364
1763,183499.74321935585
1764,125091.37291938406
1765,194403.9032591233
1766,171837.03291595238
1767,182646.37417276535
1768,142538.02898301202
1769,160079.50382959444
1770,127746.29884211005
1771,148037.51839437298
1772,165104.8993261829
1773,147847.880828464
1774,210997.19027616075
1775,134762.88878074303
1776,139503.827928468
1777,109256.63616598262
1778,131823.50650915352
1779,148796.06865800897
1780,178853.62285458535
1781,147847.880828464
1782,109161.81738302812
1783,162260.33583754793
1784,132582.05677278954
1785,136279.98930801504
1786,259449.58836591008
1787,194309.08447616882
1788,90861.79227280969
1789,114282.0316625711
1790,102808.95892507664
1791,275284.3251193115
1792,164915.26176027392
1793,132676.87555574405
1794,124238.00387279356
1795,138840.0964477865
1796,142348.391417103
1797,141495.02237051248
1798,132771.69433869852
1799,103472.69040575814
1800,146235.96151823748
1801,172595.5831795884
1802,175819.42180004137
1803,205308.06329889077
1804,123289.81604324857
1805,133150.96947051655
1806,164725.62419436494
1807,218393.0553466117
1808,157898.67182164092
1809,172880.0395284519
1810,181793.00512617486
1811,195352.0910886683
1812,171268.1202182254
1813,159984.68504663993
1814,115704.3134068886
1815,92094.43645121818
1816,109161.81738302812
1817,177241.70354435887
1818,224366.6386727452
1819,156191.93372845993
1820,111437.46817393611
1821,174397.14005572387
1822,178284.71015685837
1823,109635.91129780062
1824,169845.8384739079
1825,190895.6082898068
1826,142348.391417103
1827,128410.03032279154
1828,184068.65591708286
1829,135711.076610288
1830,201704.94954661978
1831,218393.0553466117
1832,235839.71141023966
1833,217065.59238524872
1834,169371.7445591354
1835,210807.55271025174
1836,192033.43368526082
1837,118643.69567847808
1838,167096.0937682274
1839,100817.76448303215
1840,147847.880828464
1841,143296.579246648
1842,139503.827928468
1843,133814.70095119803
1844,132107.96285801704
1845,202273.8622443468
1846,141969.11628528498
1847,230435.04078183317
1848,96645.73803303417
1849,165199.7181091374
1850,135805.89539324254
1851,189473.3265454893
1852,137322.9959205145
1853,133530.2446023345
1854,134668.06999778852
1855,160932.87287618493
1856,212229.83445456924
1857,225220.0077193357
1858,245321.58970568964
1859,179612.17311822137
1860,150597.62553414446
1861,177526.15989322236
1862,298325.2893772549
1863,298325.2893772549
1864,298325.2893772549
1865,193360.89664662382
1866,197153.6479648038
1867,173259.31466026988
1868,208342.26435343476
1869,156381.57129436894
1870,152968.09510800696
1871,176103.87814890489
1872,168897.6506443629
1873,200851.5805000293
1874,127935.93640801906
1875,172785.22074549738
1876,202084.22467843778
1877,170983.6638693619
1878,175534.96545117788
1879,120065.97742279558
1880,120729.70890347708
1881,186818.40062276332
1882,241149.56325569164
1883,197627.7418795763
1884,211376.46540797874
1885,177526.15989322236
1886,207394.07652388976
1887,168423.5567295904
1888,185965.03157617283
1889,166432.3622875459
1890,143012.12289778452
1891,135711.076610288
1892,117126.59515120609
1893,163777.43636481994
1894,193171.2590807148
1895,181982.64269208384
1896,157140.12155800493
1897,154295.55806936996
1898,151830.26971255295
1899,150882.08188300795
1900,150502.80675119
1901,182646.37417276535
1902,154769.65198414243
1903,269215.92301022355
1904,139503.827928468
1905,182077.46147503835
1906,178474.34772276736
1907,214789.94159434072
1908,131918.32529210806
1909,150597.62553414446
1910,150597.62553414446
1911,221996.1690988827
1912,258311.76297045607
1913,239632.46272841963
1914,88301.6851330382
1915,190326.69559207984
1916,110868.55547620912
1917,228633.48390569768
1918,121867.53429893107
1919,156097.11494550545
1920,185301.30009549134
1921,227116.3833784257
1922,189662.96411139832
1923,246174.95875228013
1924,174302.3212727694
1925,225030.3701534267
1926,221616.8939670647
1927,129642.67450120005
1928,167190.91255118191
1929,109541.09251484612
1930,137512.63348642353
1931,117790.32663188758
1932,156097.11494550545
1933,188809.59506480783
1934,186154.66914208184
1935,173448.9522261789
1936,186154.66914208184
1937,189188.87019662582
1938,165294.5368920919
1939,193550.5342125328
1940,155433.38346482394
1941,188904.41384776233
1942,196110.64135230432
1943,160838.05409323043
1944,271112.29866931355
1945,212703.92836934174
1946,173828.2273579969
1947,196205.4601352588
1948,175155.69031935988
1949,194119.4469102598
1950,153537.00780573394
1951,229771.3093011517
1952,203032.41250798278
1953,148890.88744096347
1954,227874.9336420617
1955,158088.30938754993
1956,303350.6848738434
1957,170983.6638693619
1958,255941.2933965936
1959,203980.60033752778
1960,122815.72212847607
1961,115988.76975575209
1962,127651.48005915555
1963,127651.48005915555
1964,157519.39668982296
1965,172121.4892648159
1966,134099.15730006155
1967,184068.65591708286
1968,267698.82248295157
1969,218961.96804433872
1970,294627.35684202943
1971,298609.74572611845
1972,255087.92435000307
1973,232046.96009205966
1974,255182.74313295758
1975,268267.73518067854
1976,183404.92443640134
1977,285240.29732953396
1978,289127.86743066844
1979,210997.19027616075
1980,163682.6175818654
1981,204739.15060116377
1982,161312.14800800293
1983,161312.14800800293
1984,188240.68236708082
1985,172026.6704818614
1986,183499.74321935585
1987,152209.54484437098
1988,177715.79745913137
1989,197153.6479648038
1990,222375.4442307007
1991,162829.24853527494
1992,213462.47863297773
1993,168139.10038072692
1994,254234.55530341258
1995,190611.15194094332
1996,242571.84500000914
1997,240011.73786023763
1998,224271.8198897907
1999,235555.25506137617
2000,271207.117452268
2001,242382.20743410013
2002,183689.38078526486
2003,210523.09636138825
2004,211755.74053979674
2005,172500.7643966339
2006,164156.7114966379
2007,191464.52098753382
2008,149554.618921645
2009,194877.9971738958
2010,191748.9773363973
2011,145477.4112546015
2012,144244.767076193
2013,186628.76305685434
2014,193360.89664662382
2015,191180.06463867033
2016,193076.4402977603
2017,198765.5672750303
2018,127367.02371029205
2019,115988.76975575209
2020,118454.05811256908
2021,115988.76975575209
2022,169656.2009079989
2023,189662.96411139832
2024,288464.135949987
2025,298230.4705943004
2026,152114.72606141644
2027,147847.880828464
2028,166053.0871557279
2029,180939.63607958436
2030,189378.50776253483
2031,158277.94695345894
2032,168613.19429549942
2033,181698.18634322035
2034,167190.91255118191
2035,203696.14398866426
2036,184447.93104890085
2037,186439.12549094533
2038,260966.68889318206
2039,151545.81336368946
2040,313211.83830111136
2041,192507.52760003333
2042,205876.97599661775
2043,169371.7445591354
2044,199050.0236238938
2045,187671.76966935385
2046,188145.86358412632
2047,172880.0395284519
2048,121772.71551597657
2049,197912.19822843978
2050,192412.70881707882
2051,130211.58719892704
2052,139693.46549437701
2053,140072.740626195
2054,119971.15863984107
2055,175914.24058299587
2056,160838.05409323043
2057,132297.60042392602
2058,222565.0817966097
2059,145572.23003755597
2060,170604.3887375439
2061,182930.83052162884
2062,138745.277664832
2063,117695.50784893309
2064,143296.579246648
2065,124143.18508983907
2066,203790.96277161877
2067,201325.6744148018
2068,207014.80139207176
2069,116462.86367052459
2070,143960.3107273295
2071,97783.56342848815
2072,170225.1136057259
2073,133056.150687562
2074,158467.58451936796
2075,136564.44565687852
2076,117126.59515120609
2077,153157.73267391598
2078,131444.23137733556
2079,159226.13478300394
2080,127367.02371029205
2081,155243.74589891493
2082,204739.15060116377
2083,184637.56861480983
2084,112290.8372205266
2085,139977.9218432405
2086,141495.02237051248
2087,159510.59113186743
2088,163018.88610118392
2089,97783.56342848815
2090,172121.4892648159
2091,185206.48131253684
2092,191085.24585571582
2093,199050.0236238938
2094,131444.23137733556
2095,170225.1136057259
2096,119307.42715915958
2097,136469.62687392402
2098,176198.69693185936
2099,72656.58594554575
2100,184637.56861480983
2101,188335.50115003533
2102,171552.5765670889
2103,130496.04354779054
2104,256889.48122613857
2105,180086.26703299387
2106,137038.53957165102
2107,270638.20475454105
2108,127367.02371029205
2109,137702.2710523325
2110,142443.21020005748
2111,192223.0712511698
2112,198860.38605798478
2113,148796.06865800897
2114,156381.57129436894
2115,192602.3463829878
2116,124048.36630688456
2117,176009.05936595038
2118,161312.14800800293
2119,130116.76841597255
2120,149364.98135573597
2121,119022.97081029609
2122,141779.478719376
2123,110678.91791030011
2124,224556.2762386542
2125,214410.66646252273
2126,196774.3728329858
2127,222185.80666479171
2128,186628.76305685434
2129,106886.16659212013
2130,179706.99190117588
2131,220763.5249204742
2132,158088.30938754993
2133,132676.87555574405
2134,151261.35701482598
2135,106032.79754552963
2136,161501.7855739119
2137,134004.338517107
2138,135995.53295915152
2139,137986.72740119603
2140,128125.57397392805
2141,132107.96285801704
2142,135805.89539324254
2143,140831.290889831
2144,142158.753851194
2145,125091.37291938406
2146,146710.05543300998
2147,197248.4667477583
2148,162070.69827163895
2149,119781.52107393208
2150,178569.16650572186
2151,136374.8080909695
2152,178000.25380799486
2153,177146.88476140436
2154,115988.76975575209
2155,154390.37685232447
2156,300885.3965170264
2157,188240.68236708082
2158,242666.66378296362
2159,227211.20216138018
2160,162639.61096936592
2161,187197.67575458135
2162,249872.8912875056
2163,201515.31198071077
2164,177336.52232731337
2165,189852.60167730734
2166,127935.93640801906
2167,168518.3755125449
2168,201989.40589548327
2169,190705.97072389783
2170,206919.98260911726
2171,145382.592471647
2172,136090.35174210602
2173,181793.00512617486
2174,238968.73124773815
2175,218677.51169547523
2176,203411.68763980077
2177,254708.64921818508
2178,201325.6744148018
2179,114471.6692284801
2180,208342.26435343476
2181,171078.4826523164
2182,182361.91782390187
2183,163113.70488413842
2184,137607.452269378
2185,132013.14407506253
2186,140926.1096727855
2187,139977.9218432405
2188,166621.9998534549
2189,396273.0921692531
2190,143296.579246648
2191,143296.579246648
2192,108403.26711939213
2193,133909.51973415253
2194,141874.2975023305
2195,122246.80943074907
2196,148227.15596028196
2197,156571.20886027795
2198,169087.2882102719
2199,216117.40455570372
2200,158846.85965118592
2201,153916.28293755197
2202,177431.34111026788
2203,186059.85035912733
2204,217824.14264888474
2205,164346.3490625469
2206,137512.63348642353
2207,211660.92175684223
2208,238968.73124773815
2209,214031.39133070473
2210,131918.32529210806
2211,121203.80281824958
2212,137417.81470346902
2213,147847.880828464
2214,191085.24585571582
2215,120540.07133756808
2216,219436.06195911122
2217,103567.50918871263
2218,163113.70488413842
2219,133530.2446023345
2220,115988.76975575209
2221,190326.69559207984
2222,190137.05802617082
2223,226737.10824660768
2224,206635.52626025377
2225,211566.10297388776
2226,194214.2656932143
2227,176388.33449776837
2228,179801.81068413035
2229,202842.77494207377
2230,170794.0263034529
2231,186913.21940571783
2232,175819.42180004137
2233,153157.73267391598
2234,170604.3887375439
2235,192886.80273185132
2236,197912.19822843978
2237,220289.4310057017
2238,161501.7855739119
2239,137607.452269378
2240,146804.87421596446
2241,147847.880828464
2242,132676.87555574405
2243,173923.0461409514
2244,127746.29884211005
2245,127746.29884211005
2246,144055.129510284
2247,137607.452269378
2248,111437.46817393611
2249,114187.2128796166
2250,118359.23932961459
2251,208152.62678752575
2252,184542.74983185536
2253,165294.5368920919
2254,194688.35960798681
2255,196584.7352670768
2256,181318.91121140236
2257,252053.7232954591
2258,146615.23665005548
2259,189757.78289435283
2260,141020.92845574
2261,145856.6863864195
2262,159320.95356595842
2263,274999.868770448
2264,255751.65583068458
2265,169087.2882102719
2266,186913.21940571783
2267,245890.5024034166
2268,227685.29607615268
2269,155812.65859664197
2270,174302.3212727694
2271,191843.7961193518
2272,217065.59238524872
2273,145667.0488205105
2274,162355.15462050244
2275,149744.25648755397
2276,159605.40991482194
2277,212040.19688866026
2278,168897.6506443629
2279,120729.70890347708
2280,120729.70890347708
2281,160838.05409323043
2282,160838.05409323043
2283,137607.452269378
2284,149554.618921645
2285,134099.15730006155
2286,127746.29884211005
2287,206256.25112843578
2288,194688.35960798681
2289,235270.79871251265
2290,285904.0288102155
2291,275853.23781703855
2292,228064.57120797067
2293,276042.8753829475
2294,295575.54467157443
2295,251200.3542488686
2296,238115.36220114765
2297,233184.78548751367
2298,204928.78816707278
2299,314349.6636965654
2300,260208.13862954607
2301,206445.88869434476
2302,187102.85697162684
2303,197248.4667477583
2304,207394.07652388976
2305,157519.39668982296
2306,157519.39668982296
2307,163208.5236670929
2308,181413.72999435687
2309,183594.56200231035
2310,159605.40991482194
2311,167285.73133413642
2312,175914.24058299587
2313,179706.99190117588
2314,172311.12683072488
2315,175819.42180004137
2316,199618.9363216208
2317,159795.04748073092
2318,176672.79084663186
2319,172121.4892648159
2320,153347.37023982496
2321,184732.38739776434
2322,154105.92050346095
2323,140167.55940914951
2324,164346.3490625469
2325,178663.98528867637
2326,166242.7247216369
2327,218772.3304784297
2328,223228.8132772912
2329,194309.08447616882
2330,189947.4204602618
2331,275948.056599993
2332,325917.55521701433
2333,278887.4388715825
2334,260208.13862954607
2335,242856.30134887263
2336,274715.4124215845
2337,163872.2551477744
2338,180275.90459890285
2339,179517.35433526686
2340,220479.06857161073
2341,178948.44163753986
2342,179896.62946708486
2343,176862.42841254087
2344,221522.0751841102
2345,207583.71408979877
2346,160932.87287618493
2347,160648.41652732145
2348,203980.60033752778
2349,184637.56861480983
2350,212324.65323752374
2351,184258.29348299184
2352,193834.99056139632
2353,265707.6280409071
2354,138366.002533014
2355,142443.21020005748
2356,137797.089835287
2357,174966.05275345087
2358,206635.52626025377
2359,154105.92050346095
2360,118833.33324438709
2361,132676.87555574405
2362,271396.75501817703
2363,132392.41920688053
2364,134099.15730006155
2365,164725.62419436494
2366,143201.7604636935
2367,182456.73660685634
2368,162260.33583754793
2369,181034.45486253887
2370,176388.33449776837
2371,183215.28687049236
2372,162829.24853527494
2373,228254.20877387968
2374,258027.30662159258
2375,175724.60301708686
2376,258027.30662159258
2377,270827.84232045
2378,143296.579246648
2379,262673.426986363
2380,136659.264439833
2381,156855.66520914144
2382,186723.58183980884
2383,185206.48131253684
2384,230814.31591365117
2385,137702.2710523325
2386,133814.70095119803
2387,139029.7340136955
2388,150123.53161937196
2389,135900.714176197
2390,146615.23665005548
2391,125470.64805120206
2392,118833.33324438709
2393,147847.880828464
2394,132866.51312165303
2395,238304.99976705664
2396,164346.3490625469
2397,190705.97072389783
2398,120160.79620575008
2399,97214.65073076116
2400,97593.92586257917
2401,110678.91791030011
2402,143106.941680739
2403,181982.64269208384
2404,155433.38346482394
2405,152968.09510800696
2406,122815.72212847607
2407,129642.67450120005
2408,133909.51973415253
2409,142538.02898301202
2410,197248.4667477583
2411,121488.25916711308
2412,167854.6440318634
2413,149364.98135573597
2414,143486.216812557
2415,181982.64269208384
2416,123953.54752393007
2417,132676.87555574405
2418,121772.71551597657
2419,180086.26703299387
2420,121772.71551597657
2421,190231.87680912533
2422,121677.89673302208
2423,180465.54216481186
2424,197912.19822843978
2425,326676.1054806503
2426,155528.20224777845
2427,179517.35433526686
2428,190611.15194094332
2429,118264.42054666008
2430,124332.82265574807
2431,151450.99458073496
2432,132676.87555574405
2433,145003.317339829
2434,151830.26971255295
2435,164630.8054114104
2436,121772.71551597657
2437,115988.76975575209
2438,122815.72212847607
2439,125091.37291938406
2440,156950.48399209595
2441,130970.13746256304
2442,125755.10440006555
2443,135711.076610288
2444,145382.592471647
2445,142253.5726341485
2446,204549.51303525476
2447,202084.22467843778
2448,189757.78289435283
2449,150882.08188300795
2450,190516.33315798882
2451,162829.24853527494
2452,266750.63465340657
2453,125849.92318302006
2454,165104.8993261829
2455,134573.25121483405
2456,170130.2948227714
2457,154864.47076709697
2458,150882.08188300795
2459,117885.14541484209
2460,167665.00646595442
2461,159415.77234891296
2462,169276.9257761809
2463,155528.20224777845
2464,248735.0658920516
2465,164535.98662845592
2466,158846.85965118592
2467,161501.7855739119
2468,145287.77368869248
2469,149175.34378982696
2470,251579.6293806866
2471,219151.60561024773
2472,240770.28812387364
2473,158752.04086823144
2474,174776.4151875419
2475,249019.5222409151
2476,155623.02103073295
2477,128789.30545460955
2478,171742.21413299788
2479,129358.21815233654
2480,130780.49989665404
2481,132676.87555574405
2482,116368.0448875701
2483,119117.78959325058
2484,123479.45360915757
2485,120540.07133756808
2486,164441.16784550142
2487,285714.39124430646
2488,157519.39668982296
2489,157234.94034095944
2490,145572.23003755597
2491,128694.48667165505
2492,178379.52893981285
2493,159700.22869777645
2494,188619.95749889882
2495,151830.26971255295
2496,263716.43359886255
2497,188240.68236708082
2498,115988.76975575209
2499,123479.45360915757
2500,132487.23798983503
2501,161312.14800800293
2502,174397.14005572387
2503,163208.5236670929
2504,206825.16382616275
2505,219720.5183079747
2506,190611.15194094332
2507,236977.53680569364
2508,190611.15194094332
2509,180655.17973072085
2510,176293.51571481387
2511,154485.19563527894
2512,204265.05668639127
2513,211660.92175684223
2514,199334.47997275728
2515,130970.13746256304
2516,158088.30938754993
2517,127935.93640801906
2518,138081.5461841505
2519,211660.92175684223
2520,200282.66780230228
2521,194309.08447616882
2522,208721.53948525275
2523,118833.33324438709
2524,131254.59381142654
2525,129737.49328415454
2526,132676.87555574405
2527,120065.97742279558
2528,117411.05150006959
2529,115988.76975575209
2530,117031.7763682516
2531,192697.1651659423
2532,217255.22995115773
2533,198007.0170113943
2534,185016.84374662786
2535,265328.35290908907
2536,222944.3569284277
2537,161217.32922504842
2538,174017.86492390587
2539,146899.692998919
2540,160174.32261254895
2541,175440.14666822337
2542,179706.99190117588
2543,122815.72212847607
2544,137228.17713756004
2545,162165.51705459342
2546,145856.6863864195
2547,133056.150687562
2548,245795.6836204621
2549,167570.1876829999
2550,517167.04043624015
2551,135711.076610288
2552,125091.37291938406
2553,143296.579246648
2554,147373.7869136915
2555,116083.5885387066
2556,106886.16659212013
2557,115988.76975575209
2558,279835.6267011275
2559,168897.6506443629
2560,157140.12155800493
2561,138176.364967105
2562,170225.1136057259
2563,172595.5831795884
2564,196964.0103988948
2565,150313.16918528097
2566,200472.3053682113
2567,162544.79218641142
2568,181982.64269208384
2569,175155.69031935988
2570,133150.96947051655
2571,193360.89664662382
2572,130780.49989665404
2573,194877.9971738958
2574,292541.3436170304
2575,149270.16257278147
2576,185870.21279321835
2577,207394.07652388976
2578,111437.46817393611
2579,114187.2128796166
2580,222849.5381454732
2581,135805.89539324254
2582,128978.94302051855
2583,188145.86358412632
2584,157234.94034095944
2585,166053.0871557279
2586,167665.00646595442
2587,174207.50248981488
2588,121108.98403529507
2589,131349.41259438102
2590,176388.33449776837
2591,250157.34763636912
2592,194214.2656932143
2593,182361.91782390187
2594,151640.63214664397
2595,158467.58451936796
2596,216307.04212161273
2597,175440.14666822337
2598,269784.8357079505
2599,207014.80139207176
2600,226926.7458125167
2601,122815.72212847607
2602,137607.452269378
2603,128125.57397392805
2604,137607.452269378
2605,137607.452269378
2606,129642.67450120005
2607,162639.61096936592
2608,192981.62151480583
2609,169845.8384739079
2610,109541.09251484612
2611,186533.94427389983
2612,145761.86760346498
2613,111437.46817393611
2614,118169.60176370559
2615,156666.02764323243
2616,131159.77502847204
2617,204454.69425230028
2618,165863.44958981892
2619,209574.90853184325
2620,178663.98528867637
2621,192507.52760003333
2622,202463.49981025577
2623,229771.3093011517
2624,243804.48917841763
2625,288843.41108180495
2626,144908.4985568745
2627,148227.15596028196
2628,299368.29598975444
2629,355501.0154988182
2630,268552.19152954203
2631,289886.4176943045
2632,299083.83964089095
2633,196584.7352670768
2634,223702.9071920637
2635,138555.640098923
2636,210143.82122957025
2637,136754.08322278754
2638,253855.28017159458
2639,211850.55932275124
2640,138650.4588818775
2641,116936.95758529709
2642,168613.19429549942
2643,137607.452269378
2644,163492.98001595642
2645,131728.68772619904
2646,123953.54752393007
2647,137607.452269378
2648,135426.6202614245
2649,165578.9932409554
2650,134099.15730006155
2651,172121.4892648159
2652,279551.17035226396
2653,187482.13210344483
2654,199050.0236238938
2655,211186.82784206973
2656,243235.57648069062
2657,232331.41644092317
2658,247692.0592795521
2659,260587.41376136406
2660,257648.03148977458
2661,203980.60033752778
2662,202842.77494207377
2663,215548.49185797674
2664,182456.73660685634
2665,193929.8093443508
2666,192033.43368526082
2667,172121.4892648159
2668,175534.96545117788
2669,159795.04748073092
2670,259070.31323409206
2671,175534.96545117788
2672,163398.1612330019
2673,177336.52232731337
2674,180844.81729662986
2675,142348.391417103
2676,185585.75644435483
2677,213178.02228411424
2678,254234.55530341258
2679,221427.2564011557
2680,245890.5024034166
2681,304772.9666181609
2682,292541.3436170304
2683,365931.0816238132
2684,270543.38597158657
2685,299463.1147727089
2686,220289.4310057017
2687,192412.70881707882
2688,176672.79084663186
2689,155243.74589891493
2690,284386.92828294344
2691,196774.3728329858
2692,142348.391417103
2693,166811.63741936392
2694,141305.3848046035
2695,193929.8093443508
2696,184353.11226594634
2697,208247.44557048025
2698,198196.6545773033
2699,166621.9998534549
2700,149459.80013869045
2701,159226.13478300394
2702,127746.29884211005
2703,190895.6082898068
2704,148890.88744096347
2705,127367.02371029205
2706,120255.61498870458
2707,121772.71551597657
2708,131159.77502847204
2709,120540.07133756808
2710,123289.81604324857
2711,284955.8409806705
2712,302023.2219124804
2713,142443.21020005748
2714,150028.7128364175
2715,178569.16650572186
2716,136469.62687392402
2717,194688.35960798681
2718,182741.19295571986
2719,147184.14934778248
2720,160553.5977443669
2721,133719.88216824352
2722,201894.58711252877
2723,126608.47344665606
2724,119212.60837620508
2725,133719.88216824352
2726,142253.5726341485
2727,182456.73660685634
2728,175155.69031935988
2729,170604.3887375439
2730,152399.18241027996
2731,111437.46817393611
2732,132961.33190460753
2733,169940.6572568624
2734,188051.04480117184
2735,149364.98135573597
2736,197912.19822843978
2737,122815.72212847607
2738,184258.29348299184
